Date,Open,High,Low,Close,Adj Close,Volume
2019-07-22,9.800000,9.800000,9.800000,9.800000,9.800000,100
2019-07-29,9.800000,9.800000,9.800000,9.800000,9.800000,0
2019-08-05,9.800000,9.800000,9.760000,9.760000,9.760000,450000
2019-08-12,9.760000,9.780000,9.760000,9.780000,9.780000,1110000
2019-08-19,9.780000,9.850000,9.780000,9.850000,9.850000,1000
2019-08-26,9.850000,9.850000,9.850000,9.850000,9.850000,196500
2019-09-02,9.850000,9.850000,9.850000,9.850000,9.850000,0
2019-09-09,9.850000,9.850000,9.850000,9.850000,9.850000,0
2019-09-16,9.850000,9.920000,9.840000,9.850000,9.850000,378800
2019-09-23,9.850000,9.850000,9.850000,9.850000,9.850000,51500
2019-09-30,9.850000,9.920000,9.850000,9.920000,9.920000,103400
2019-10-07,9.920000,9.920000,9.920000,9.920000,9.920000,35900
2019-10-14,9.920000,9.950000,9.850000,9.950000,9.950000,873900
2019-10-21,9.950000,9.950000,9.850000,9.850000,9.850000,412600
2019-10-28,9.850000,10.150000,9.850000,10.080000,10.080000,1755800
2019-11-04,10.090000,10.100000,10.040000,10.100000,10.100000,414400
2019-11-11,10.089000,10.100000,10.040000,10.090000,10.090000,2012100
2019-11-18,10.050000,10.090000,10.040000,10.043000,10.043000,17100
2019-11-25,10.090000,10.090000,10.040000,10.050000,10.050000,520700
2019-12-02,10.080000,10.080000,10.060000,10.065000,10.065000,102300
2019-12-09,10.084000,10.090000,10.060000,10.090000,10.090000,145800
2019-12-16,10.080000,10.307000,10.080000,10.170000,10.170000,572400
2019-12-23,10.800000,11.040000,10.600000,10.680000,10.680000,14598500
2019-12-30,10.700000,10.800000,10.590000,10.680000,10.680000,3058700
2020-01-06,10.750000,12.630000,10.692000,12.390000,12.390000,17770200
2020-01-13,12.610000,13.670000,11.550000,13.570000,13.570000,14488100
2020-01-20,13.830000,14.717000,13.320000,14.360000,14.360000,10348000
2020-01-27,14.590000,15.750000,14.000000,14.530000,14.530000,17039400
2020-02-03,14.840000,15.026000,13.260000,14.500000,14.500000,8294300
2020-02-10,14.520000,18.690001,14.500000,17.330000,17.330000,12519500
2020-02-17,17.549999,18.360001,16.650000,16.950001,16.950001,5008700
2020-02-24,16.440001,17.822001,15.350000,16.020000,16.020000,6741500
2020-03-02,16.100000,19.500000,16.100000,16.830000,16.830000,8786400
2020-03-09,15.000000,17.990000,10.600000,12.450000,12.450000,17734100
2020-03-16,11.000000,13.040000,10.900000,11.480000,11.480000,9485400
2020-03-23,11.360000,13.890000,10.920000,12.690000,12.690000,11242100
2020-03-30,12.670000,12.800000,11.370000,12.250000,12.250000,7423300
2020-04-06,12.350000,15.500000,12.260000,14.510000,14.510000,11254900
2020-04-13,14.080000,17.680000,13.600000,16.950001,16.950001,12956300
2020-04-20,17.150000,20.750000,16.110001,19.350000,19.350000,21110000
2020-04-27,22.360001,22.500000,18.000000,20.120001,20.120001,28186500
2020-05-04,20.360001,26.850000,19.950001,23.450001,23.450001,38349100
2020-05-11,23.520000,29.400000,23.500000,29.230000,29.230000,76128600
2020-05-18,31.700001,31.780001,27.530001,29.110001,29.110001,46014200
2020-05-25,30.500000,39.869999,29.660000,39.700001,39.700001,64919300
2020-06-01,40.740002,44.790001,38.549999,39.340000,39.340000,92871400
2020-06-08,39.930000,40.799999,35.250000,36.880001,36.880001,49282600
2020-06-15,35.650002,42.799999,35.500000,42.000000,42.000000,108164000
2020-06-22,42.959999,43.750000,32.669998,33.340000,33.340000,105746300
2020-06-29,33.160000,35.150002,30.820000,33.060001,33.060001,56818200
2020-07-06,33.730000,34.240002,30.450001,32.430000,32.430000,44259600
2020-07-13,32.549999,36.880001,27.540001,35.360001,35.360001,65877600
2020-07-20,35.419998,38.840000,34.180000,37.549999,37.549999,54371400
2020-07-27,37.549999,38.040001,32.279999,33.375000,33.375000,71650800
2020-08-03,32.840000,35.419998,31.650000,34.090000,34.090000,33173000
2020-08-10,34.049999,36.169998,30.510000,33.910000,33.910000,71175600
2020-08-17,34.160000,38.169998,33.459999,35.150002,35.150002,41281400
2020-08-24,35.709999,40.720001,34.279999,36.320000,36.320000,86180900
2020-08-31,36.520000,41.293999,34.470001,37.000000,37.000000,97077200
2020-09-07,35.599998,44.080002,35.520000,41.459999,41.459999,71074400
2020-09-14,41.970001,55.700001,40.330002,55.389999,55.389999,219296400
2020-09-21,53.320000,54.958000,47.101002,53.189999,53.189999,108316900
2020-09-28,55.250000,64.190002,53.849998,63.779999,63.779999,124829300
2020-10-05,61.340000,62.450001,48.259998,48.820000,48.820000,194004500
2020-10-12,51.009998,52.520000,43.500000,44.340000,44.340000,153438300
2020-10-19,44.430000,44.970001,40.430000,42.740002,42.740002,215702100
2020-10-26,42.150002,42.639999,34.900002,35.400002,35.400002,133368700
2020-11-02,35.570000,43.599998,35.020000,42.320000,42.320000,116665100
2020-11-09,44.169998,45.500000,38.439999,42.840000,42.840000,115609000
2020-11-16,42.400002,50.049999,40.810001,48.230000,48.230000,136776800
2020-11-23,48.500000,52.980000,46.610001,52.750000,52.750000,74906300
2020-11-30,53.500000,53.720001,48.419998,49.250000,49.250000,80112800
2020-12-07,49.410000,53.439999,45.709999,50.090000,50.090000,108442200
2020-12-14,50.980000,55.980000,49.770000,53.900002,53.900002,93109700
2020-12-21,51.950001,54.730999,50.880001,52.110001,52.110001,44604900
2020-12-28,52.360001,52.619999,46.520000,46.560001,46.560001,53116100
2021-01-04,47.000000,52.619999,44.104000,52.000000,52.000000,101481300
2021-01-11,50.900002,56.770000,49.810001,53.700001,53.700001,64412300
2021-01-18,53.830002,54.445000,50.779999,52.529999,52.529999,45467400
2021-01-25,52.959999,57.889999,49.680000,54.110001,54.110001,95003800
2021-02-01,54.540001,64.510002,53.141998,63.869999,63.869999,88924900
2021-02-08,64.720001,64.779999,58.639999,61.070000,61.070000,64481100
2021-02-15,61.549999,61.826000,56.515999,60.910000,60.910000,33996500
2021-02-22,61.549999,63.250000,52.669998,61.529999,61.529999,75585000
2021-03-01,63.480000,72.160004,54.349998,59.520000,59.520000,138288600
2021-03-08,60.849998,74.089996,59.599998,71.750000,71.750000,104017700
2021-03-15,68.970001,73.330002,65.190002,71.980003,71.980003,90170200
2021-03-22,73.190002,74.379997,60.770000,63.599998,63.599998,81218900
2021-03-29,63.750000,64.720001,57.900002,62.880001,62.880001,58073400
2021-04-05,64.019997,64.599998,60.410000,62.310001,62.310001,55656800
2021-04-12,61.355000,61.886002,56.759998,57.980000,57.980000,74848600
2021-04-19,57.020000,59.668999,53.759998,58.119999,58.119999,63111400
2021-04-26,58.150002,62.270000,56.110001,56.660000,56.660000,55144600
2021-05-03,57.830002,58.320000,48.160000,48.419998,48.419998,118618100
2021-05-10,47.560001,47.580002,39.930000,44.889999,44.889999,151789800
2021-05-17,43.720001,46.119999,41.810001,44.630001,44.630001,76194600
2021-05-24,44.834000,51.919998,44.340000,49.950001,49.950001,95816300
2021-05-31,50.200001,51.020000,48.313000,50.330002,50.330002,38715000
2021-06-07,50.410000,56.000000,50.320000,53.139999,53.139999,57045000
2021-06-14,53.080002,53.099998,44.650002,48.060001,48.060001,159822300
2021-06-21,47.849998,52.320000,47.020000,51.669998,51.669998,70173800
2021-06-28,51.709999,53.389999,50.570000,51.279999,51.279999,38911000
2021-07-05,51.150002,52.299999,46.220001,49.090000,49.090000,33510000
2021-07-12,49.198002,49.596001,43.299999,43.790001,43.790001,50594700
2021-07-19,42.570000,50.009998,42.209999,49.330002,49.330002,50256400
2021-07-26,49.180000,51.270000,47.400002,48.500000,48.500000,39453600
2021-08-02,48.900002,53.790001,47.470001,51.590000,51.590000,61166700
2021-08-09,52.500000,54.720001,50.721001,53.500000,53.500000,86854800
2021-08-16,52.804001,53.240002,50.720001,52.009998,52.009998,38033200
2021-08-23,52.270000,61.770000,52.189999,60.009998,60.009998,78065400
2021-08-30,60.110001,61.680000,58.650002,61.020000,61.020000,53629200
2021-09-06,61.435001,64.580002,61.235001,62.459999,62.459999,48605600
2021-09-13,62.900002,62.980000,58.540001,60.419998,60.419998,43764600
2021-09-20,57.950001,58.939999,50.950001,51.330002,51.330002,101356100
2021-09-27,51.250000,51.889999,47.540001,50.560001,50.560001,58572800
2021-10-04,50.330002,51.070000,47.820000,47.910000,47.910000,53161400
2021-10-11,48.480000,51.299999,47.840000,48.080002,48.080002,61617700
2021-10-18,48.119999,50.230000,46.070000,46.110001,46.110001,60888500
2021-10-25,46.049999,50.480000,45.362999,46.590000,46.590000,63828200
2021-11-01,46.950001,49.119999,42.150002,43.619999,43.619999,101443000
2021-11-08,43.880001,45.250000,39.970001,40.509998,40.509998,75670000
2021-11-15,40.785999,41.264999,35.919998,36.139999,36.139999,77890900
2021-11-22,36.410000,37.709999,34.419998,36.040001,36.040001,60863800
2021-11-29,36.450001,36.570000,27.475000,28.370001,28.370001,109237500
2021-12-06,28.155001,33.930000,27.520000,30.410000,30.410000,84118000
