Date,Open,High,Low,Close,Adj Close,Volume
1999-01-18,0.437500,0.488281,0.388021,0.410156,0.376255,271468800
1999-01-25,0.442708,0.467448,0.395833,0.395833,0.363115,156960000
1999-02-01,0.395833,0.416667,0.360677,0.412760,0.378643,81268800
1999-02-08,0.415365,0.437500,0.372396,0.434896,0.398950,63124800
1999-02-15,0.442708,0.460938,0.393229,0.434896,0.398950,42480000
1999-02-22,0.442708,0.546875,0.414063,0.457031,0.419255,127785600
1999-03-01,0.468750,0.479167,0.411458,0.438802,0.402533,34492800
1999-03-08,0.427083,0.466146,0.416667,0.424479,0.389394,59947200
1999-03-15,0.434896,0.450521,0.420573,0.437500,0.401338,39096000
1999-03-22,0.446615,0.447917,0.380208,0.436198,0.400144,39009600
1999-03-29,0.449219,0.459635,0.404948,0.427083,0.391783,31948800
1999-04-05,0.421875,0.458333,0.395833,0.437500,0.401338,43636800
1999-04-12,0.432292,0.432292,0.390625,0.414063,0.379839,19252800
1999-04-19,0.419271,0.419271,0.356771,0.359375,0.329671,48969600
1999-04-26,0.359375,0.395833,0.333333,0.380208,0.348782,61800000
1999-05-03,0.384115,0.384115,0.343750,0.364583,0.334448,33508800
1999-05-10,0.361979,0.406250,0.361979,0.375000,0.344004,45830400
1999-05-17,0.369792,0.445313,0.343750,0.354167,0.324893,112070400
1999-05-24,0.356771,0.372396,0.347656,0.355469,0.326088,56841600
1999-05-31,0.354167,0.356771,0.343750,0.355469,0.326088,34915200
1999-06-07,0.357422,0.382813,0.355469,0.368490,0.338033,47073600
1999-06-14,0.369141,0.375000,0.341146,0.341146,0.312949,39902400
1999-06-21,0.351563,0.361979,0.342122,0.356771,0.327282,67617600
1999-06-28,0.368490,0.404948,0.354167,0.404948,0.371477,78494400
1999-07-05,0.408854,0.445313,0.388021,0.442057,0.405519,65899200
1999-07-12,0.468750,0.481771,0.442708,0.457031,0.419255,91876800
1999-07-19,0.458333,0.459635,0.401042,0.404948,0.371477,62798400
1999-07-26,0.415365,0.429688,0.401042,0.419271,0.384616,124444800
1999-08-02,0.419271,0.424479,0.406250,0.419271,0.384616,108307200
1999-08-09,0.420573,0.489583,0.416667,0.472656,0.433589,76512000
1999-08-16,0.476563,0.591146,0.438802,0.559896,0.513618,301694400
1999-08-23,0.552083,0.562500,0.492188,0.541667,0.496896,208416000
1999-08-30,0.550781,0.588542,0.516927,0.555990,0.510035,211080000
1999-09-06,0.565104,0.565104,0.533854,0.552083,0.506451,67137600
1999-09-13,0.554688,0.554688,0.489583,0.507813,0.465840,96729600
1999-09-20,0.498698,0.505208,0.348958,0.377604,0.346393,240691200
1999-09-27,0.402344,0.463542,0.377604,0.398438,0.365505,212952000
1999-10-04,0.411458,0.520833,0.401042,0.489583,0.449117,305064000
1999-10-11,0.493490,0.494792,0.424479,0.445313,0.408506,155088000
1999-10-18,0.446615,0.462240,0.397135,0.449219,0.412089,154171200
1999-10-25,0.446615,0.484375,0.424479,0.460938,0.422839,146251200
1999-11-01,0.453125,0.630208,0.453125,0.588542,0.539896,550843200
1999-11-08,0.570313,0.666667,0.552083,0.666667,0.611564,195062400
1999-11-15,0.671224,0.924479,0.643229,0.893229,0.819399,427353600
1999-11-22,0.916016,0.916667,0.740885,0.796875,0.731009,157204800
1999-11-29,0.794271,0.835938,0.721354,0.794271,0.728621,148948800
1999-12-06,0.796875,0.843750,0.757813,0.790365,0.725038,87993600
1999-12-13,0.781250,0.808594,0.731771,0.783854,0.719065,105835200
1999-12-20,0.785156,0.968750,0.757813,0.966146,0.886290,132220800
1999-12-27,0.986979,0.988281,0.919271,0.977865,0.897040,78086400
2000-01-03,0.984375,0.992188,0.822917,0.872396,0.800288,98140800
2000-01-10,0.875000,0.951823,0.830729,0.915365,0.839706,124828800
2000-01-17,0.927083,1.005208,0.885417,0.932292,0.855234,115017600
2000-01-24,0.962240,0.962240,0.747396,0.778646,0.714287,137918400
2000-01-31,0.782552,0.855469,0.729167,0.845052,0.775204,65635200
2000-02-07,0.848958,1.078125,0.791667,1.041667,0.955568,266923200
2000-02-14,1.044271,1.421875,1.033854,1.403646,1.287628,361680000
2000-02-21,1.359375,1.389323,1.218750,1.274740,1.169377,157694400
2000-02-28,1.268229,1.348958,1.197917,1.226563,1.125182,167222400
2000-03-06,1.234375,3.020833,1.208333,2.458333,2.255141,616718400
2000-03-13,2.229167,3.125000,1.916341,2.080729,1.908747,628656000
2000-03-20,2.162760,2.231771,1.812500,1.941406,1.780939,167352000
2000-03-27,1.937500,2.000000,1.468750,1.760091,1.614611,257659200
2000-04-03,1.744141,2.187500,1.187500,2.136719,1.960109,220651200
2000-04-10,2.173177,2.299479,1.364583,1.433268,1.314802,190152000
2000-04-17,1.312500,1.869792,1.312500,1.679688,1.540854,120388800
2000-04-24,1.583333,2.000000,1.513021,1.856771,1.703300,116980800
2000-05-01,1.927083,2.028646,1.666667,1.919271,1.760634,109440000
2000-05-08,1.869792,1.937500,1.627604,1.661458,1.524130,106977600
2000-05-15,1.653646,2.388021,1.572917,2.127604,1.951748,297024000
2000-05-22,2.104167,2.457031,1.917969,2.198568,2.016846,278798400
2000-05-29,2.257813,2.770833,2.247396,2.740885,2.514338,178435200
2000-06-05,2.736979,2.937500,2.458333,2.634115,2.416392,212812800
2000-06-12,2.645833,3.125000,2.479167,3.119792,2.861927,242937600
2000-06-19,3.111979,3.666667,3.033854,3.084635,2.829675,349905600
2000-06-26,3.145833,3.484375,2.395833,2.648438,2.429533,420357600
2000-07-03,2.666667,2.750000,2.197917,2.424479,2.224084,196111200
2000-07-10,2.382813,3.221354,2.359375,3.075521,2.821315,223365600
2000-07-17,3.122396,3.125000,2.731771,2.903646,2.663646,87364800
2000-07-24,2.906250,2.927083,2.083333,2.250000,2.064027,184070400
2000-07-31,2.375000,2.708333,2.250000,2.656250,2.436698,163072800
2000-08-07,2.674479,2.958333,2.557292,2.684896,2.462976,79965600
2000-08-14,2.718750,3.244792,2.625000,3.208333,2.943149,115267200
2000-08-21,3.325521,3.382813,2.843750,3.125000,2.866704,196180800
2000-08-28,3.140625,3.437500,3.104167,3.312500,3.038706,110976000
2000-09-04,3.390625,3.393229,3.005208,3.062500,2.809370,93868800
2000-09-11,3.023438,3.093750,2.822917,2.953776,2.709632,111076800
2000-09-18,2.960938,2.979167,2.604167,2.942708,2.699480,142624800
2000-09-25,3.033854,3.557292,3.010417,3.411458,3.129485,218872800
2000-10-02,3.458333,3.593750,2.809896,2.851563,2.615868,261264000
2000-10-09,2.778646,2.958333,2.427083,2.713542,2.489255,259756800
2000-10-16,2.713542,2.968750,2.190104,2.901042,2.661257,190166400
2000-10-23,2.924479,2.942708,2.343750,2.552083,2.341142,123832800
2000-10-30,2.510417,3.020833,2.369792,2.968750,2.723370,125743200
2000-11-06,3.039063,3.333333,2.385417,2.450521,2.247973,245013600
2000-11-13,2.328125,2.950521,2.250000,2.640625,2.422364,183895200
2000-11-20,2.542969,2.562500,2.166667,2.395833,2.197805,125608800
2000-11-27,2.567708,2.583333,1.515625,1.854167,1.700911,314832000
2000-12-04,1.865885,2.088542,1.546875,2.072917,1.901581,406099200
2000-12-11,2.005208,2.114583,1.552083,1.559896,1.430964,350565600
2000-12-18,1.625000,1.781250,1.145833,1.460938,1.340185,450480000
2000-12-25,1.479167,1.552083,1.307292,1.365234,1.252391,159768000
2001-01-01,1.375000,1.859375,1.177083,1.545573,1.417824,244939200
2001-01-08,1.502604,2.156250,1.502604,1.958333,1.796468,238624800
2001-01-15,1.968750,2.375000,1.773438,2.169271,1.989970,297444000
2001-01-22,2.104167,2.333333,1.923177,2.117188,1.942192,196233600
2001-01-29,2.052083,2.260417,1.937500,1.953125,1.791690,164860800
2001-02-05,1.950521,2.000000,1.765625,1.846354,1.693744,198230400
2001-02-12,1.825521,2.541667,1.708333,2.479167,2.274252,370264800
2001-02-19,2.416667,2.500000,2.125000,2.264323,2.077166,319778400
2001-02-26,2.197917,2.260417,1.666667,1.815755,1.665674,439850400
2001-03-05,1.744792,2.268229,1.734375,2.085938,1.913526,456110400
