Date,Open,High,Low,Close,Adj Close,Volume
2020-11-16,9.800000,10.030000,9.800000,9.860000,9.860000,262800
2020-11-23,10.120000,10.120000,9.850000,9.896000,9.896000,49100
2020-11-30,10.150000,10.150000,9.900000,9.950000,9.950000,479500
2020-12-07,10.000000,10.180000,9.900000,10.020000,10.020000,805500
2020-12-14,10.520000,10.520000,9.990000,10.050000,10.050000,119700
2020-12-21,10.050000,10.940000,10.010000,10.100000,10.100000,188800
2020-12-28,10.100000,10.192000,10.030000,10.030000,10.030000,150200
2021-01-04,10.050000,10.650000,10.000000,10.430000,10.430000,160600
2021-01-11,10.230000,10.390000,10.130000,10.260000,10.260000,271400
2021-01-18,10.210000,10.330000,10.190000,10.300000,10.300000,81700
2021-01-25,10.350000,10.370000,10.050000,10.250000,10.250000,190000
2021-02-01,10.220000,10.680000,10.220000,10.490000,10.490000,299200
2021-02-08,10.500000,11.000000,10.420000,10.800000,10.800000,337300
2021-02-15,10.800000,10.800000,10.310000,10.450000,10.450000,72200
2021-02-22,10.480000,10.480000,10.100000,10.180000,10.180000,283100
2021-03-01,10.270000,10.290000,9.860000,10.010000,10.010000,183600
2021-03-08,10.070000,10.190000,9.970000,10.080000,10.080000,5455300
2021-03-15,10.120000,10.120000,9.940000,9.980000,9.980000,1172800
2021-03-22,10.025000,10.040000,9.660000,9.950000,9.950000,870700
2021-03-29,9.950000,10.100000,9.950000,10.100000,10.100000,421400
2021-04-05,10.080000,10.300000,9.960000,10.155000,10.155000,342600
2021-04-12,10.110000,10.200000,10.030000,10.050000,10.050000,1155300
2021-04-19,10.010000,10.010000,9.950000,10.000000,10.000000,119500
2021-04-26,10.030000,10.050000,9.930000,9.995000,9.995000,45400
2021-05-03,10.090000,10.090000,9.950000,10.000000,10.000000,85800
2021-05-10,9.980000,10.000000,9.930000,9.960000,9.960000,48100
2021-05-17,9.950000,10.050000,9.950000,10.010000,10.010000,109500
2021-05-24,10.000000,10.060000,9.930000,10.055000,10.055000,215900
2021-05-31,10.060000,10.080000,10.040000,10.060000,10.060000,204700
2021-06-07,10.060000,10.100000,10.000000,10.080000,10.080000,157000
2021-06-14,10.024000,10.100000,10.010000,10.050000,10.050000,206300
2021-06-21,10.050000,10.050000,9.990000,10.000000,10.000000,2061800
2021-06-28,10.010000,10.040000,9.990000,10.007000,10.007000,258300
2021-07-05,10.010000,10.020000,9.990000,10.010000,10.010000,195700
2021-07-12,10.010000,10.090000,9.990000,10.000000,10.000000,182600
2021-07-19,9.990000,10.020000,9.990000,10.020000,10.020000,210400
2021-07-26,10.040000,10.080000,10.040000,10.060000,10.060000,1153100
2021-08-02,10.070000,10.080000,9.686000,10.030000,10.030000,646400
2021-08-09,10.040000,10.390000,9.270000,9.750000,9.750000,269000
2021-08-16,9.750000,14.410000,7.570000,7.570000,7.570000,720400
2021-08-23,8.240000,8.240000,6.650000,7.820000,7.820000,537200
2021-08-30,7.900000,9.670000,7.355000,9.370000,9.370000,355800
2021-09-06,9.870000,10.010000,8.260000,8.900000,8.900000,382400
2021-09-13,8.500000,9.500000,7.250000,9.000000,9.000000,963700
2021-09-20,9.000000,9.440000,6.750000,7.260000,7.260000,2583700
2021-09-27,7.230000,7.585000,6.050000,6.690000,6.690000,775700
2021-10-04,6.820000,6.820000,5.950000,6.320000,6.320000,695300
2021-10-11,6.180000,7.140000,5.880000,6.710000,6.710000,752400
2021-10-18,6.590000,7.340000,6.340000,7.310000,7.310000,450100
2021-10-25,7.090000,7.940000,6.900000,7.760000,7.760000,455300
2021-11-01,7.780000,8.000000,7.130000,7.500000,7.500000,299400
2021-11-08,7.680000,7.720000,5.500000,7.250000,7.250000,1750100
2021-11-15,7.010000,7.400000,6.400000,6.470000,6.470000,666500
2021-11-22,6.430000,6.570000,5.130000,5.300000,5.300000,359500
2021-11-29,5.270000,5.520000,4.400000,4.460000,4.460000,1178300
2021-12-06,4.800000,5.570000,4.200000,5.160000,5.160000,948800
2021-12-13,5.140000,5.570000,4.000000,4.150000,4.150000,1868000
2021-12-20,4.140000,4.250000,3.640000,4.070000,4.070000,1380000
2021-12-27,4.090000,4.290000,3.620000,3.790000,3.790000,993600
2022-01-03,3.830000,5.780000,3.800000,3.850000,3.850000,2330400
2022-01-10,3.820000,3.930000,3.300000,3.910000,3.910000,645100
2022-01-17,3.910000,4.050000,3.500000,3.870000,3.870000,564600
2022-01-24,3.760000,3.770000,3.240000,3.320000,3.320000,823800
2022-01-31,3.300000,4.000000,3.210000,3.740000,3.740000,386000
2022-02-07,3.700000,4.100000,3.700000,3.780000,3.780000,234700
2022-02-14,3.740000,4.330000,3.740000,4.010000,4.010000,178900
2022-02-21,4.100000,4.370000,3.800000,4.280000,4.280000,162900
2022-02-28,4.350000,4.360000,3.880000,4.000000,4.000000,225200
2022-03-07,4.000000,4.065000,3.265000,3.340000,3.340000,336700
2022-03-14,3.310000,3.400000,2.960000,3.240000,3.240000,323300
2022-03-21,3.200000,4.200000,2.940000,3.460000,3.460000,824900
2022-03-28,3.540000,3.540000,2.750000,3.100000,3.100000,516500
2022-04-04,3.140000,3.170000,2.350000,2.450000,2.450000,382400
2022-04-11,2.420000,2.940000,2.350000,2.830000,2.830000,362200
2022-04-18,2.840000,2.864000,2.530000,2.730000,2.730000,440800
2022-04-25,2.705000,2.930000,2.370000,2.510000,2.510000,269300
2022-05-02,2.400000,2.870000,2.400000,2.800000,2.800000,245000
2022-05-09,2.700000,2.765000,2.200000,2.430000,2.430000,193200
2022-05-16,2.400000,3.070000,2.370000,2.920000,2.920000,293500
2022-05-23,3.070000,3.220000,2.784000,3.050000,3.050000,167000
2022-05-30,3.010000,3.385000,2.155000,3.120000,3.120000,167700
2022-06-06,3.150000,3.550000,3.000000,3.130000,3.130000,135700
2022-06-13,3.220000,3.240000,2.550000,2.670000,2.670000,322800
2022-06-20,2.710000,3.080000,2.400000,2.980000,2.980000,184900
2022-06-27,3.020000,3.100000,2.630000,3.040000,3.040000,77800
2022-07-04,2.960000,3.440000,2.960000,3.420000,3.420000,158800
2022-07-11,3.280000,3.310000,2.750000,3.025000,3.025000,74200
2022-07-18,2.980000,3.400000,2.850000,3.300000,3.300000,61700
2022-07-25,3.289000,3.430000,2.820000,2.920000,2.920000,118100
2022-08-01,3.060000,3.530000,3.000000,3.170000,3.170000,205700
2022-08-08,3.160000,3.370000,3.010000,3.250000,3.250000,257100
2022-08-15,3.170000,3.185000,2.540000,2.540000,2.540000,107700
2022-08-22,2.510000,2.640000,2.360000,2.510000,2.510000,81000
2022-08-29,2.420000,2.536000,2.010000,2.050000,2.050000,259200
2022-09-05,2.050000,2.450000,1.820000,2.243000,2.243000,152200
2022-09-12,2.320000,3.000000,2.220000,2.990000,2.990000,79600
2022-09-19,3.180000,3.390000,2.510000,2.600000,2.600000,207500
2022-09-26,2.600000,2.600000,2.010000,2.020000,2.020000,152500
2022-10-03,2.055000,2.410000,2.055000,2.300000,2.300000,85500
2022-10-10,2.300000,2.870000,2.300000,2.830000,2.830000,62600
2022-10-17,2.970000,3.196000,2.480000,2.530000,2.530000,171200
2022-10-24,2.460000,2.870000,2.150000,2.480000,2.480000,203000
2022-10-31,2.500000,2.500000,2.081000,2.160000,2.160000,102500
2022-11-07,2.460000,2.460000,2.063000,2.200000,2.200000,84500
2022-11-14,2.129000,2.300000,2.020000,2.165000,2.165000,93100
2022-11-21,2.230000,2.230000,1.620000,1.620000,1.620000,120500
2022-11-28,1.830000,2.010000,1.660000,1.690000,1.690000,250600
2022-12-05,1.640000,1.680000,1.250000,1.260000,1.260000,272000
2022-12-12,1.335000,1.399000,1.180000,1.270000,1.270000,187400
2022-12-19,1.270000,1.300000,0.950000,1.075000,1.075000,185800
2022-12-26,1.080000,1.310000,0.947000,1.310000,1.310000,378200
2023-01-02,1.400000,1.400000,1.070000,1.240000,1.240000,71000
2023-01-09,1.220000,1.550000,1.220000,1.490000,1.490000,94300
2023-01-16,1.490000,1.640000,1.290000,1.380000,1.380000,113400
2023-01-23,1.360000,1.590000,1.350000,1.440000,1.440000,91200
2023-01-30,1.410000,1.600000,1.370000,1.380000,1.380000,99800
2023-02-06,1.470000,1.470000,1.340000,1.385000,1.385000,55800
2023-02-13,1.320000,1.405000,1.160000,1.240000,1.240000,99600
2023-02-20,1.190000,1.320000,1.190000,1.250000,1.250000,35800
2023-02-27,1.250000,1.330000,1.210000,1.280000,1.280000,64100
2023-03-06,1.330000,1.330000,1.160000,1.250000,1.250000,53500
2023-03-13,1.500000,1.500000,1.050000,1.070000,1.070000,121000
2023-03-20,1.050000,1.050000,0.800000,0.810000,0.810000,137000
2023-03-27,0.840000,0.930000,0.620000,0.692000,0.692000,226700
2023-04-03,0.700000,0.700000,0.520000,0.561000,0.561000,587500
2023-04-10,0.570000,0.640000,0.511000,0.541000,0.541000,220900
2023-04-17,0.585000,0.611000,0.500000,0.520000,0.520000,202700
2023-04-24,0.504000,0.530000,0.453000,0.453000,0.453000,73900
2023-05-01,0.529000,0.550000,0.468000,0.490000,0.490000,156500
2023-05-08,0.515000,0.550000,0.480000,0.480000,0.480000,105900
2023-05-15,0.540000,0.540000,0.264000,0.280000,0.280000,385700
2023-05-22,0.350000,0.352000,0.261000,0.271000,0.271000,226500
2023-05-29,0.295000,0.295000,0.161000,0.168000,0.168000,2559700
2023-06-05,0.177000,0.355000,0.133000,0.218000,0.218000,138691800
2023-06-12,0.204000,0.204000,0.141000,0.153000,0.153000,9896600
2023-06-19,0.170000,0.310000,0.156000,0.171000,0.171000,52932800
2023-06-26,0.182000,0.189000,0.162000,0.166000,0.166000,4437700
2023-07-03,0.168000,0.176000,0.153000,0.166000,0.166000,1670500
2023-07-10,0.171000,0.171000,0.148000,0.152000,0.152000,1922000
2023-07-17,0.155000,0.176000,0.140000,0.163000,0.163000,1662200
2023-07-24,0.176000,0.179000,0.143000,0.153000,0.153000,1316900
